bussinessZones,city,cityPositionCounts,companyName,companySize,district,education,financeStage,industryField,positionID,positionLables,positionName,positionType1,postionType2,salary,workYear
"['科技园', '科技园', '大冲', '大冲', '白石洲', '白石洲']",深圳,330,中腾信金融信息服务（上海）有限公司,2000人以上,南山区,本科,不需要融资,金融,3429294,"['金融', '风控', '审核']",反欺诈数据分析师-小花-BT业务方向,金融类,风控,10k-20k,不限
NULL,深圳,330,满金坝(深圳)科技有限公司,150-500人,福田区,大专,不需要融资,"移动互联网,电子商务",4074000,[],数据分析专员（电商方向）,运营/编辑/客服,运营,8k-10k,1-3年
"['大冲', '科技园']",深圳,330,深圳金付网络科技有限公司,50-150人,南山区,大专,未融资,"移动互联网,电子商务",3941242,"['初级', '统计']",数据分析专员,开发/测试/运维类,数据开发,5k-8k,1-3年
"['上梅林', '笔架山']",深圳,330,深圳市小牛普惠投资管理有限公司,2000人以上,福田区,本科,未融资,金融,3577547,"['金融', '教育', '风控', '数据挖掘', 'SPSS']",高级数据分析经理,金融类,银行,20k-30k,5-10年
"['科技园', '南山医院', '大冲']",深圳,330,深圳市海云天科技股份有限公司,500-2000人,南山区,本科,上市公司,"移动互联网,教育",3689147,"['教育', 'SPSS']",数据分析工程师（互联网+教育）,开发/测试/运维类,数据开发,8k-15k,3-5年
['坂田'],深圳,330,深圳斯达领科网络科技有限公司,15-50人,龙岗区,本科,未融资,"移动互联网,电子商务",3756439,"['电商', '助理', '大数据', 'SPSS']",数据分析专员,产品/需求/项目类,数据分析,5k-7k,不限
"['车公庙', '香蜜湖', '下沙', '车公庙', '香蜜湖', '下沙', '车公庙', '香蜜湖', '下沙']",深圳,330,深圳市名瑞德国际金融服务有限公司,50-150人,福田区,大专,上市公司,金融,3806048,"['股票', '证券', '期货', '操盘手', '经纪人']",金融外汇数据分析师,金融类,证券/期货,6k-8k,不限
"['八卦岭', '笋岗', '园岭']",深圳,330,平安科技（深圳）有限公司,2000人以上,福田区,本科,不需要融资,金融,3113005,"['金融', '总监', '经理', '运营']",经营分析岗（经营数据分析方向）（深圳）,综合职能类,财务,10k-15k,不限
"['车公庙', '香蜜湖', '沙头']",深圳,330,深圳赫美智慧科技有限公司,500-2000人,福田区,本科,B轮,金融,2321619,['金融'],数据分析师（风险计量）,设计,数据分析,8k-14k,1-3年
['科技园'],深圳,330,深圳思创科技服务有限公司,50-150人,南山区,本科,不需要融资,"移动互联网,金融",3341676,"['广告营销', '大数据', '数据挖掘', 'SPSS', 'sas']",数据分析专员/经理招聘,开发/测试/运维类,数据开发,10k-15k,3-5年
"['后海', '深圳湾', '科技园', '后海', '深圳湾', '后海', '科技园', '深圳湾', '科技园']",深圳,330,广东欧珀移动通信有限公司,2000人以上,南山区,本科,不需要融资,移动互联网,3868291,"['广告营销', '大数据', '数据挖掘', '建模']",高级广告数据分析师,开发/测试/运维类,数据开发,20k-40k,3-5年
['岗厦'],深圳,330,深圳华策辉弘科技有限公司,50-150人,福田区,本科,未融资,移动互联网,3316355,"['金融', '中级', '初级', '算法', '数据挖掘']",SAS数据分析顾问,开发/测试/运维类,数据开发,12k-20k,1-3年
['科技园'],深圳,330,深圳市万顺赢投资咨询有限公司,150-500人,南山区,本科,未融资,"移动互联网,金融",3916025,"['金融', '资深', '算法', '数据挖掘', '深度学习']",高级数据分析师/高级建模工程师,开发/测试/运维类,数据开发,40k-60k,3-5年
NULL,深圳,330,滴滴优点科技（深圳）有限公司,50-150人,福田区,本科,A轮,移动互联网,4082376,"['商业', '业务运营', '大数据', '数据挖掘']",BI数据分析,产品/需求/项目类,数据分析,15k-25k,3-5年
"['科技园', '南山医院', '大冲']",深圳,330,腾讯科技(深圳)有限公司,2000人以上,南山区,本科,上市公司,"移动互联网 ,游戏",3622161,"['大数据', '数据挖掘']",18796-数据分析师（深圳）,开发/测试/运维类,数据开发,20k-40k,5-10年
"['科技园', '大冲', '科技园', '大冲', '白石洲', '白石洲']",深圳,330,中腾信金融信息服务（上海）有限公司,2000人以上,南山区,本科,不需要融资,金融,3426051,"['金融', 'sas']",风险数据分析师-小花钱包业务,开发/测试/运维类,数据开发,8k-15k,不限
"['华强北', '振华路', '上步']",深圳,330,深圳市后河网互联网金融服务有限公司,500-2000人,福田区,大专,不需要融资,金融,3880148,"['PPT', 'EXCEL', 'SPSS', 'sas', 'office办公软件']",数据分析专员,产品/需求/项目类,数据分析,4k-6k,1-3年
"['科技园', '大冲', '白石洲']",深圳,330,深圳马可孛罗科技有限公司,150-500人,南山区,本科,A轮,旅游,3147627,"['资深', '高级', '数据挖掘', 'SPSS']",商业数据分析师,运营/编辑/客服,运营,10k-20k,3-5年
"['后海', '南油', '蛇口']",深圳,330,深圳卫盈智信科技有限公司,150-500人,南山区,本科,B轮,金融,3712223,"['金融', '征信', '大数据', '风控', '量化']",风险数据分析师,金融类,风控,18k-30k,3-5年
"['蛇口', '海上世界']",深圳,330,招商局金融科技有限公司,150-500人,南山区,本科,不需要融资,金融,3949325,"['智能硬件', '数据挖掘', '机器学习']",算法工程师（数据分析、推荐系统、智能客服、智能风控,开发/测试/运维类,数据开发,15k-30k,3-5年
NULL,深圳,330,平安银行股份有限公司,2000人以上,罗湖区,本科,上市公司,金融,3934953,"['金融', '高级', '数据挖掘', '深度学习', '大数据']",数据分析开发岗,开发/测试/运维类,数据开发,20k-30k,5-10年
['科技园'],深圳,330,深圳市壹驰物流管理有限公司,2000人以上,南山区,大专,未融资,"O2O,生活服务",4086906,"['SPSS', 'sas']",数据分析专员,开发/测试/运维类,数据开发,10k-15k,3-5年
"['购物公园', '皇岗', '新洲']",深圳,330,平安科技（深圳）有限公司,2000人以上,福田区,本科,不需要融资,金融,3776813,"['金融', '大数据', '数据挖掘', 'SPSS']",数据分析专员（深圳）,产品/需求/项目类,数据分析,10k-15k,不限
['车公庙'],深圳,330,深圳市名瑞德国际金融服务有限公司,50-150人,福田区,不限,上市公司,金融,3816548,"['视频', '股票', '外汇', '操盘手', '经纪人', '分析员']",金融数据分析师交易员,金融类,证券/期货,8k-15k,不限
"['深大北门', '科技园']",深圳,330,深圳乐信控股有限公司,2000人以上,南山区,本科,上市公司,移动互联网,3454869,"['金融', '电商', '高级', '中级', '反作弊']",风险数据分析师,开发/测试/运维类,数据开发,12k-20k,3-5年
"['后海', '深圳湾', '蛇口', '后海', '深圳湾', '蛇口', '后海', '深圳湾', '蛇口']",深圳,330,新百丽鞋业（深圳）有限公司,2000人以上,南山区,本科,不需要融资,其他,3899155,"['大数据', '业务运营', '数据管理']",数据分析专员,产品/需求/项目类,数据分析,5k-7k,1-3年
['皇岗'],深圳,330,北京希为科技有限公司,15-50人,福田区,本科,不需要融资,"企业服务,金融",4092179,['大数据'],SAS数据分析师（数据仓库）,开发/测试/运维类,数据开发,15k-22k,1-3年
['香蜜湖'],深圳,330,深圳安信小额贷款有限责任公司,150-500人,福田区,本科,不需要融资,金融,3189771,"['SPSS', 'sas']",数据分析专员,开发/测试/运维类,数据开发,5k-9k,1-3年
"['华强北', '上步', '上步', '华强北', '振华路', '振华路']",深圳,330,深圳市顶冠文化创意有限公司,50-150人,福田区,本科,A轮,"移动互联网,文化娱乐",3515156,"['大数据', '数据挖掘']",高级数据分析师,产品/需求/项目类,数据分析,40K-60K,3-5年
"['科技园', '南头']",深圳,330,腾讯科技(深圳)有限公司,2000人以上,南山区,本科,上市公司,"移动互联网 ,游戏",3565742,"['游戏', '社交', '数据挖掘', 'sas']",SNG_BI_高级数据分析师,开发/测试/运维类,数据开发,20k-40k,3-5年
"['香蜜湖', '竹子林', '车公庙']",深圳,330,沃尔玛（中国）投资有限公司,2000人以上,福田区,本科,上市公司,"电子商务,其他",2325211,['BI'],商业数据分析-经理,市场与销售,数据分析,20k-30k,5-10年
"['香蜜湖', '车公庙', '下沙', '车公庙', '车公庙', '香蜜湖', '香蜜湖', '下沙', '下沙']",深圳,330,深圳市名瑞德国际金融服务有限公司,50-150人,福田区,大专,上市公司,金融,3800615,"['股票', '证券', '期货', '外汇', '操盘手', '经纪人']",金融（数据分析师）助理,金融类,证券/期货,6k-8k,不限
['石厦'],深圳,330,深圳市康恩诺科技有限公司,2000人以上,福田区,本科,不需要融资,"移动互联网,电子商务",3706081,"['移动互联网', '高级', '数据挖掘', '深度学习']",资深数据分析经理,开发/测试/运维类,数据开发,45k-90k,5-10年
"['车公庙', '沙头', '下沙']",深圳,330,深圳市万普拉斯科技有限公司,500-2000人,福田区,本科,未融资,电子商务,3565271,"['电商', '广告营销', '高级', '运营']",电商数据分析师,运营/编辑/客服,运营,10k-15k,1-3年
"['车公庙', '香蜜湖']",深圳,330,深圳市中安信业创业投资有限公司,2000人以上,福田区,本科,不需要融资,金融,3528427,"['银行', '资深', '算法', '数据挖掘']",高级数据分析师（数据建模方向）,开发/测试/运维类,数据开发,15k-25k,3-5年
['坂田'],深圳,330,深圳市泽汇科技有限公司,500-2000人,龙岗区,本科,未融资,电子商务,4035879,"['电商', '运营', '大数据']",数据分析师,产品/需求/项目类,数据分析,4k-8k,1-3年
NULL,深圳,330,深圳市租电智能科技有限公司,150-500人,宝安区,本科,天使轮,移动互联网,3853698,"['数据挖掘', 'SPSS', '用户研究']",数据分析师,运营/编辑/客服,运营,8k-13k,3-5年
"['东门', '留医部', '罗湖区委']",深圳,330,深圳世联行地产顾问股份有限公司,2000人以上,罗湖区,本科,上市公司,企业服务,3767710,"['房产服务', '房地产', '策略']",地产数据分析专员,其他,房地产|建筑业,7k-14k,3-5年
NULL,深圳,330,厦门吉比特网络技术股份有限公司,150-500人,南山区,本科,上市公司,游戏,3993968,"['游戏', '业务运营', '数据挖掘', '建模', '数值']",数据分析师（游戏）,产品/需求/项目类,数据分析,15k-20k,3-5年
"['白石洲', '大冲', '科技园']",深圳,330,中腾信金融信息服务（上海）有限公司,2000人以上,南山区,本科,不需要融资,金融,3925073,[],数据分析师（风险控制方向）,产品/需求/项目类,数据分析,8k-15k,1-3年
NULL,深圳,330,万兴科技股份有限公司,150-500人,南山区,本科,B轮,移动互联网,2750148,"['数据挖掘', '大数据', 'BI', '开源分布式']",资深数据分析开发工程师（国内业务）,开发/测试/运维类,数据开发,15k-30k,3-5年
"['后海', '南油', '蛇口']",深圳,330,深圳卫盈智信科技有限公司,150-500人,南山区,本科,B轮,金融,2754872,"['大数据', '业务运营']",财务数据分析,产品/需求/项目类,数据分析,8k-15k,1-3年
['科技园'],深圳,330,深圳市盛世番互动娱乐有限公司,50-150人,南山区,不限,不需要融资,"数据服务,游戏",3170591,"['游戏', '直播', '运营', '编辑', '策划']",游戏数据分析师,产品/需求/项目类,数据分析,5k-8k,不限
['平湖'],深圳,330,有门金服（深圳）信息技术有限公司,50-150人,龙岗区,大专,未融资,金融,3528225,"['大数据', '可视化', '助理', '业务运营']",数据分析专员,产品/需求/项目类,数据分析,5K-10K,不限
"['科技园', '前海', '南头']",深圳,330,腾讯科技(深圳)有限公司,2000人以上,南山区,本科,上市公司,"移动互联网 ,游戏",3964205,"['数据挖掘', '大数据']",MIG03-高级数据分析师（深圳）,开发/测试/运维类,数据开发,20k-40k,3-5年
"['香蜜湖', '香蜜湖', '竹子林', '车公庙', '竹子林', '车公庙']",深圳,330,沃尔玛（中国）投资有限公司,2000人以上,福田区,硕士,上市公司,"电子商务,其他",3549101,"['资深', '大数据', 'BI', '商业']",高级数据分析经理,产品/需求/项目类,数据分析,20k-40k,5-10年
"['深圳湾', '后海', '蛇口']",深圳,330,深圳牧原数字技术有限公司,2000人以上,南山区,本科,上市公司,数据服务,3978971,"['大数据', '数据挖掘', 'SPSS']",数据分析师,开发/测试/运维类,数据开发,15k-30k,3-5年
['前海'],深圳,330,苏州凯宏电子商务有限公司,少于15人,南山区,本科,天使轮,电子商务,3508832,"['支付', '电商', '数据挖掘', '人工智能', '运营']",数据分析师,开发/测试/运维类,数据开发,12K-24K,1-3年
"['车公庙', '香蜜湖', '下沙', '车公庙', '香蜜湖', '下沙', '下沙']",深圳,330,深圳市名瑞德国际金融服务有限公司,50-150人,福田区,大专,上市公司,金融,3826280,"['金融', '电话', '在线', '顾问', '销售', '客户代表']",数据分析金融助理,市场/商务/销售类,销售,6k-8k,不限
"['赤尾', '上步', '皇岗']",深圳,330,深圳市传奇金融服务有限公司,15-50人,福田区,本科,未融资,"移动互联网,金融",4079735,"['金融', 'SPSS', 'sas']",数据分析专员,开发/测试/运维类,数据开发,10k-15k,1-3年
['西乡'],深圳,330,深圳凹客信息科技有限公司,50-150人,宝安区,大专,未融资,电子商务,4095308,"['电商', '运营', '订单']",数据分析专员,产品/需求/项目类,数据分析,4k-6k,1-3年
"['八卦岭', '笋岗', '园岭', '八卦岭', '笋岗', '园岭', '八卦岭', '笋岗', '园岭']",深圳,330,平安科技（深圳）有限公司,2000人以上,福田区,本科,不需要融资,金融,3876989,['金融'],数据分析（深圳）,产品/需求/项目类,数据分析,10k-15k,不限
"['科技园', '深圳湾', '白石洲']",深圳,330,深圳市随手科技有限公司,500-2000人,南山区,本科,C轮,"移动互联网,金融",4102291,"['金融', 'SPSS', 'sas']",数据分析师（金融业务）,开发/测试/运维类,数据开发,15k-30k,3-5年
NULL,深圳,330,深圳市赢家服饰有限公司,2000人以上,福田区,大专,上市公司,"生活服务 ,广告营销",3565403,[],数据分析师,产品/需求/项目类,数据分析,10k-20k,3-5年
"['西丽', '科技园']",深圳,330,深圳市小泊科技有限公司,500-2000人,南山区,本科,不需要融资,"移动互联网,生活服务",3062432,"['房产服务', '高级', '业务运营', '大数据']",数据分析/数据挖掘工程师,产品/需求/项目类,数据分析,15k-30k,3-5年
